마흔 즈음에…자카르타로 떠난 김현숙·황보…EBS1 ‘동남아 살아보기’',동남아 살아보기> 인도네시아 첫번째 이야기 ‘포용과 공존의 도시 자카르타’편에서는 <막돼먹은 영애씨... 전체 인구의 약 90%가 무슬림인 이슬람 문화권이자 세계 희망지수 1위인 국가 인도네시아. 어느덧 마흔 언저리...',2019-10-24 0:22
“K팝만으로는 담지 못한 한국의 서정을 시로 전해요”',시집이 인도네시아어로 번역돼 출간됐다. 책 제목은 ‘태양의 메시지(Pesan Sang Mentari)’로 인도네시아를 시제로 삼은 시 세 편도 함께 실렸다. 공 시인은 한국문인협회 인도네시아지부가 한국의 서정시를 인도네시아에...',2019-10-25 10:37
인도네시아 취미 시장 공략하는 ‘아이템쿠’',"아이템쿠는 인도네시아에서 게이머를 위한 전자상거래 서비스로 시작해 만화, 신발 등 자신이 좋아하는... 김성진 아이템쿠 대표는 2013년 인도네시아에서 처음 사업을 시작했다. 스타트업 생태계와 문화가 정착되기도...'",2019-10-25 10:37
한국과 인도네시아 최초로 개설된 영-리더들의 네트워크 1회 모임 개최 성료',"? 인도네시아관광청 제공 ● 양국의 대통령이 주선한 차세대 리더들의 모임인 제1차 '한-인도네시아 영 리더스 다이얼로그' 지난 10월10,11일 자카르타에서 열려 ● 인도네시아 관광청 박재아 지사장, 경제 면에서는...'",2019-10-25 10:37
"[더벨]수출입은행, 인도네시아 통합데이터센터 구축 추진'","한국수출입은행이 인도네시아 정부가 추진하는 자국 통합데이터센터 구축을 위한 프로젝트에... 유상원조인 EDCF는 개발도상국의 경제성장을 지원하기 위한 정책기금으로, 이번 프로젝트는 인도네시아 정부의 지원...'",2019-10-25 10:37
"공광규 시집 '햇살의 말씀', 인도네시아 현지 북콘서트 개최'",공광규 시인의 인도네시아어 번역시집 '햇살의 말씀(Pesan Sang Mentari)' 인도네시아 현지 북콘서트가 10월 21일 국립인도네시아대학교에서 열렸다. (사진 한국문협 인도네시아지부) 공광규 시인의 인도네시아어...',2019-10-27 13:04
"박보검, 팬미팅서 열창한 ‘Untukku' 유튜브서 공개… 네티즌 “목소리 따듯해...'",이는 인도네시아 노래 ‘Untukku’이며 해외 팬미팅에서 부른 노래를 직접 자신의 계정에 올린 것이다. 인도네시아 발음을 살린 것이 특징이며 감미로운 목소리로 불러 귓가를 사로잡는다. 이를 들은 네티즌들은...',2019-10-27 13:04
"김풍과 김재우는 인도네시아를 찾아 코코넛을~ \치킨로드\""'""","김풍과 김재우는 인도네시아를 찾아, 코코넛을 까기 시작했다. 새참시간에 인도네시아 가정식 한상차림을 먹었다. 첫 음식은 토종닭을 맛봤다. 아얌고랭을 맛봤다. 김풍은 \비주얼로 끝이났다\""면서 \""옛날 통닭같다\""고...'""",2019-10-27 13:04
"2019 인도네시아 아시아태권도한마당, 26일 개막'","국기원은 \'2019 인도네시아 아시아태권도한마당(이하 아시아한마당)'이 인도네시아 수도 자카르타에서 26일 개막한다\""라고 밝혔다. 아시아한마당은 10월 26일부터 27일까지 이틀간 인도네시아 자카르타에 소재한...'""",2019-10-27 13:04
"[동남아에 부는 경제 한류] 방산기업, 줄어드는 내수 수출로 '돌파구''",인도네시아 유유 수띠수나 공군참모총장이 KAI 전시관에 방문해 설명을 듣고 있다. 사진=KAI 제공 내수 부진으로 어려움을 겪고 있는 국내 방산기업들이 동남아시아에서 수출 활로를 개척하고 있다. 인도네시아...',2019-10-27 13:04
"\
\
								인도네시아 담배, 한국 온다…벤토엘, 우리나라 등에 2800t 수출																 \
'","\
\
								?인도네시아 담배가 국내에 상륙한다.25일 외신과 관련 업계 등에 따르면 인도네시아 벤토엘그룹(PT Bentoel Group)은 한국과 싱가포르, 베트남 등 5개'",2019-10-27 13:04
"\
\
								‘거국내각’ 발표한 인도네시아, 주요 특징 총정리																							 \
'","\
\
								조코 위도도 대통령(앞열 왼쪽에서 여섯 번째)과 마룹 아민 부통령(왼쪽에서 일곱 번째)이 자카르타 독립궁(대통령궁)에서 새 내각발표에 이어 기념촬영을 하고 있다.'",2019-10-27 13:04
"한국광산업진흥회, 지원기관 연계 인니 광융합 시장진출 확대'","한국광산업진흥회(www.kapid.org, 회장 이재형)는 한국산업기술진흥원(KIAT), 한국전자통신연구원(ETRI), 한전KDN과 공동 주관으로 22~23일 인도네시아 자카르타에서 개최된 '인도네시아 광융합 수출상담회'에서 한국의 11개...'",2019-10-28 9:03
"\
\
								인도네시아 담배, 한국 온다…벤토엘, 우리나라 등에 2800t 수출																							 \
'","\
\
								?인도네시아 담배가 국내에 상륙한다.25일 외신과 관련 업계 등에 따르면 인도네시아 벤토엘그룹(PT Bentoel Group)은 한국과 싱가포르, 베트남 등 5개'",2019-10-28 9:03
"[교육소식]대전대 학생들, 인도네시아 댄스대회서 준우승 등'","대전대는 방송공연예술학과 학생들로 구성된 'DUD크루'가 최근 인도네시아 반둥시에서 열린 '2019 EAT D' BEAT Dance World Final'에서 준우승을 차지했다고 28일 밝혔다. 미국과 프랑스, 일본 등 전세계 40개팀 500여명이...'",2019-10-29 13:05
"농어촌공사, 인도네시아에 '우수 기술' 전파'","농어촌공사, 인도네시아에 '우수 기술' 전파 현지 공무원 53명 대상 수도권 해안종합개발 교육 한국농어촌공사는 지난 21~25일 인도네시아 수도 자카르타에서 현지 중앙부처 공무원 등 53명을 대상으로 '2019년 수도권...'",2019-10-29 13:05
"한국콘텐츠진흥원, 인도네시아 '자카르타 패션위크 2020'서 한국특별세션 운영'",지난 22일 인도네시아에서 열린 '자카르타 패션위크 2020'의 한국특별세션에서 장윤경 디자이너의 작품을 선보이고 있다. ⓒ 한국콘텐츠진흥원 한국콘텐츠진흥원(이하 콘진원)은 지난 22일 인도네시아 자카르타...',2019-10-29 13:06
"서부발전, 인도네시아 시장개척단 4년째 파견...협력中企 해외 판로개척'","KOWEPO 인도네시아 시장개척단`을 구성, 지난 21일부터 23일까지 현지기업 대상 구매상담회 및 현장 엔지니어와 기술 상담 등을 실시했다. 서부발전의 인도네시아 시장개척단 프로그램은 2016년 발족, 첫 시장 진출을...'",2019-10-29 13:06
"네이처 김소희 \합류 직전 걱정 많았지만 멤버들 만나고 사라져\""'""",김소희는 지난 28일 V 라이브 생방송으로 인도네시아 현지 인플루언서 준셰프와 함께 쿡방을 진행했다.... 인도네시아에서 팬미팅을 진행한 소감도 밝혔다. 소희는 “많은 분들이 응원해주시니까 힘이 많이났다. 그래서...',2019-10-29 13:06
"한국문화정보원·CoHive MOU체결, 문화데이터 활용기업의 인도네시아 진출 지...'",한국문화정보원(원장 이현웅)이 문화데이터 활용 창업기업의 인도네시아 진출을 지원하기 위해 인도네시아 최대 코워킹 스페이스 CoHive(CEO Ethan Choi)와 MOU를 체결했다고 29일 밝혔다. 이번 MOU 체결을 통해...',2019-10-29 13:06
"\
\
								인도네시아, 최근 3년의 행보와 향방																 \
'","\
\
								?2017년 2월, 인도네시아 부임 당시의 경험은 열악한 도로 및 대중교통 사정과 고젝(Gojek)과 그랩(Grab)의 공존으로 인한 신선한 충격을 맞보게 했다.'",2019-10-29 13:06
韓·中·日 '아세안 삼국지' 치열...한류·다종교 고려한 전략 필요',"백 연구위원은 \인도네시아와 말레이시아 등 이슬람국가는 소비시장이 빠른 속도로 성장하고 있으나 할랄 인증을 요구하는 등 수출에 제약을 많이 둔다\""며 \""기존 진출기업의 성공요인과 실패원인을 분석해 정교한 맞춤...'""",2019-11-04 20:27
"\
\
								인도네시아 “정유플랜트개발 5년내 완료”...한국 건설사 추가수주 ‘기대감’																 \
'","\
\
								지난해 말 현대엔지니어링과 SK건설이 수주한 인도네시아 '정유플랜트개발 마스터플랜(RDMP)'의 하나인 발릭파판 정유공장의 위치도.?현대엔지니어링과 SK건설이 지'",2019-11-04 20:27
"[글로벌-Biz 24] 중국과 인도네시아, 수산 분야 협력 확대'",중국 연간 400만톤 수산물 수입 중 인도네시아산은 5% 불과 샤오첸(肖千) 인도네시아 주재 중국 대사가 수산 분야에서 인도네시아와의 협력을 확대할 방침이라고 인도네시아 국영 통신 안타라가 5일(현지 시간) 발표했다....',2019-11-06 21:06
"[스포노믹스 2019] K푸드, 스포츠로 식품한류 선도'","인도네시아에서는 지난달 7일 ‘태권도 스포츠마케팅 연계 K-FOOD 지방확산 프로젝트’를 열고 현지 아마추어 선수들의 태권도 대회, 태권도 시범단 공연과 함께 행사장을 찾은 소비자에게 우리나라의 수출 유망...'",2019-11-06 21:07
"인도네시아 노동 당국 \한국 가면 월급 최대 250만 원…기회의 땅\""'""","고용허가제로 한국에서 일하는 인도네시아 근로자들이 최대 250만 원 정도 월급을 받는 것으로 확인됐습니다. 인도네시아 해외송출보호청은 지난 4일 열린 하원 대정부질문에서 \한국에서 일하는 인도네시아...'""",2019-11-06 21:07
"[동남아 살아보기] '인도네시아' 김현숙·황보, 한 달 살기의 로망 말랑에서 ...'","11월 7일에 방송되는 인도네시아 3부 <한 달 살기의 로망 말랑에서 살다> 편에서는 두 번째 살아보기 도시... 한편, 더운 날씨와 교통체증으로 배달문화가 발달한 인도네시아에서 자바 향토음식 '마르따박'을 배달시켜본다....'",2019-11-07 2:00
"코웨이, \국내는 좁다\""…말레이시아 찍고 인도네시아 공략'""",상반기 말련에서 전년대비 50% 이상의 매출을 기록한 웅진코웨이가 하반기 인도네시아(이하 인니) 시장으로... GDP가 지속적으로 성장하는 국가인만큼 말련에 이어 확대시킬 동남아 거점으로 인도네시아를 선택했다는 게...',2019-11-07 12:00
[사진] 한국철도 '인도네시아 교통부 직원 초청연수' 성료',=?한국철도(코레일)가 4일부터 8일까지 인도네시아 교통부(MOT) 직원 12명을 대상으로 진행한 '철도차량 유지보수 분야 역량강화' 연수를 마치고 수료식을 진행했다. 연수에서는 철도차량 운영과 유지보수 강의...',2019-11-09 2:00
"오지은, 인도네시아서 뽐낸 꽃미모 \온통 그린이라 기분 좋아\""'""",사진=오지은 인스타그램 [경남데일리=신승환 기자] 배우 오지은이 인도네시아에서 근황을 전했다.... 인도네시아의 계단식 논을 배경으로 환하게 웃고 있다. 청순미가 물씬 풍기는 청초한 미모가 시선을 사로잡는다....',2019-11-09 13:00
"서울시, 9개 녹색중소기업 인도네시아 시장 개척 지원'","5일간 인도네시아에 시장 개척단을 파견한다. 10일 서울시에 따르면 시는 그린카, 녹색건축 등 글로벌... 시는 이번에 선정된 9개 기업의 경우 인도네시아 개척단 파견을 원하는 업체 18곳을 대상으로 기술성, 시장성, 녹색성...'",2019-11-10 12:00
"\
\
								인니 클라우드 정부통합데이터센터, 한국-미국 공동 구축...전자정부 수출 청신호																							 \
'","\
\
								?우리나라와 프랑스 정부가 인도네시아 클라우드 기반 정부통합데이터센터 구축 사업을 지원한다. 내년부터 미얀마,
\
페루 등 주요 개발도상국이 정부통합데이터센터 사업'",2019-11-10 14:00
"[글로벌-엔터 24] K-pop 세븐틴, 월드투어 일본 공연 전석 매진…16일 자카르...'","특히 요코하마와 마쿠하리 공연은 추가로 좌석을 오픈, 폭발적인 인기를 과시했다. 한편, 세븐틴은 오는 16일 인도네시아 자카르타에서 월드투어를 이어간다. 김성은 글로벌이코노믹 기자'",2019-11-11 2:00
인터뷰하는 인니 결혼이주 첫 한국 여성 무슬림 이민전 씨',"성혜미 특파원 = 한국에서 50여년 전 이슬람교에 입교해 인도네시아 남성과 결혼, 자카르타에 이주한 첫 한국 여성 이민전(76)씨가 지난 10일(현지시간) 연합뉴스와 인터뷰를 하고 있다. 오른쪽은 아들 한인 씨....'",2019-11-11 21:55
인도네시아에서 코리아푸드페스티벌로 K-FOOD 열풍 잇는다',인도네시아에 진출해 있는 GS수퍼마켓에서 코리아푸드페스티벌을 진행해 현지 고객들에게 큰 인기를 얻었다. GS리테일이 운영하는 GS THE FRESH 인도네시아법인은 aT(한국농수산식품 유통공사) 자카르타지사와 손잡고...',2019-11-11 21:55
"[기업] GS리테일, 인도네시아에서 한국 음식 홍보'",GS리테일은 인도네시아에 진출한 슈퍼마켓 GS더프레시가 한국농수산식품유통공사와 손잡고 최근 한 달... GS리테일은 앞서 지난 2016년 인도네시아 자카르타에 현지 1호점을 열었습니다. 박소정',2019-11-11 21:55
"듀오링고 \K팝 부르려고 한국어 배워‥작년 한국어 공부한 외국인 400만명\""'""","한국어를 배우는 이용자가 많은 국가는 미국(31%), 중국(13%), 영국(4%), 캐나다(3%), 인도네시아(3%) 순이었다. 듀오링고는 총 37개 언어를 90가지 코스로 나눠 배울 수 있는 무료 온라인 언어학습 앱이다. 전 세계 3억명이...'",2019-11-11 21:55
"한-인니 영사국장회의…\고용허가제 MOU 갱신 노력\""'""","제3차 한-인도네시아 영사국장회의가 11일 서울 종로구 도렴동 외교부청사에서 열렸다고 외교부가 이날 밝혔다. 이번 회의는 2016년 6월 인도네시아에서 열린 2차 회의 이후 3년 5개월 만으로, 변철환 외교부...'",2019-11-11 21:55
"BTS vs 日 아라시?…닛케이 \동남아 한류 아성 탈환\""'""",(嵐)의 인도네시아 투어를 두고 “한류의 아성 탈환에 나섰다”고 보도했다. 아라시는 2016년 해체한 일본의 국민 그룹 스맙(SMAP)의 대를 잇는 대표적 남성 아이돌 그룹이다. 닛케이는 인도네시아 자카르타와 태국 방콕 발...',2019-11-13 9:00
아산배 수출시장 개척단 인도네시아로…2박3일간 판촉·업무협약',위해 인도네시아 자카르타를 방문한다. 아산배 수출농협인 아산원예농협 관계자들도 동행한다. 개척단은 현지에서 판촉 행사를 열고 인도네시아 국제식품 박람회장에서 바이어 면담을 진행한다. 뮬리아 라야사와는...',2019-11-13 11:19
"부산시와 지역 10개 대학, 인도네시아 자카르타 한국유학박람회 참가'","「2019 인도네시아 자카르타 한국유학박람회」에 참가해 현지 학생들을 대상으로 부산의 대학 입학정보 및... 주인도네시아 대사관(김창범 대사), 한국문화원(김영곤 원장), 인도네시아 교육문화부(아디 누란또...'",2019-11-13 11:19
"한국건협, 인도네시아 학교보건관계자 국내초청연수 실시'",민관협력사업 ‘인도네시아초등학생 건강증진 지원’의 성공적 수행을 위해 인도네시아 학교보건관계자8명을 초청 국내연수를 실시했다고 12일 밝혔다. ▲ 인도네시아 국내연수 (C) 건협 연수단은 현지...',2019-11-13 11:19
"부산 찾은 아세안 연예인들 \한국은 놀라운 나라\""'""",13일 부산 영도구 태종대 유원지에서 만난 인도네시아 배우 '드위 사노소'(39) 씨는 해안 절벽을 향해 옥빛 파도가 몰아치는 태종대 절경을 배경으로 연신 카메라 셔터를 눌렀다. 그는 인도네시아에서 45편의 영화와 15편의 TV...',2019-11-13 22:33
"MMA 2019, 방탄소년단 출연 확정…'한국의 풍류' 이은 색다른 무대 기대'","미디어 1theK(원더케이)의 유튜브 채널 △ 포털 다음 등과 글로벌 미디어 파트너(MUSIC ON! TV[일본], JOOX[홍콩, 태국, 말레이시아, 인도네시아, 미얀마], MY Music[대만])를 통해 전 세계로 생중계된다. 전자신문인터넷'",2019-11-13 22:33
"\
\
								인니 'PT다하나', 한국기술 지원받아 연산 800만개 뇌관공장 건립																 \
'","\
\
								인도네시아 국영 화약제조 기업인 'PT 다하나'가 한국 기업의 지원을 받아 웨스트 자부주에 연산 800만 개의 생산능력을 갖춘 뇌관 공장을 건립한다. 한국 기업이'",2019-11-13 22:33
"\
\
								인도네시아 전 외교장관 저서 '아세안은 중요한가?' 한국어판 출간																 \
'","\
\
								?한-아세안센터(사무총장 이혁)는 마띠 나딸레가와 인도네시아 전 외교장관의 서적 'Does ASEAN Matter'를 한국어로 번역한 '아세안은 중요한가'(최기원'",2019-11-13 22:34
"부산 조선기자재, 인도네시아서 수출 확대 '청신호''",부산지역 조선기자재업체들이 신남방 해양강국인 인도네시아 시장 진출 가능성을 높이고 있다. 14일 부산시와 부산경제진흥원에 따르면 지역 조선기자재업체 10개사가 무역사절단을 꾸려 지난 3~7일 인도네시아...',2019-11-16 12:25
무슬림을 잡아라 제주 인도네시아 무슬림 관광객 유치 본격나서',제주도가 인도네시아 무슬림 관광객 유치에 뛰어들었다. 14일 제주도와 제주관광공사에 따르면 한국관광공사 자카르타지사와 공동으로 지난 9일부터 오는 16일까지 8일 동안 인도네시아 방송 프로그램 제작팀을 제주로...',2019-11-16 12:25
엑소·BTS·태연·헤이즈 등 'MMA 2019' TOP10 확정...오늘(14일)부터 투표시...',"TV(일본), JOOX(홍콩, 태국, 말레이시아, 인도네시아, 미얀마), MY Music(대만)과 함께한다. 행사 실황은 △카카오톡 #탭 △멜론 △글로벌 K-POP 대표 미디어 1theK(원더케이)의 유튜브 채널 △ 포털 다음 및 글로벌...'",2019-11-16 12:25
"두산, 인도네시아서 '두산 테크데이' 개최'",이현순 두산그룹 기술담당 부회장(오른쪽 두 번째)이 14일(현지시간) 인도네시아 자카르타에서 열린 '두산 테크데이'에서 두산산업차량 제품에 대한 영상을 시청하고 있다. 2019.11.14',2019-11-16 12:25
"경북도, '2019 인도네시아 한국 유학박람회' 참가... 경북유학 홍보'",경북도가 '2019 인도네시아 자카르타 한국유학박람회'에 참가해 지역의 9개 대학과 공동으로 경북유학 홍보... 경상북도가 지난 11월 9일과 10일 양일간 지역 9개 대학과 함께 국립국제교육원이 주최하는 '2019 인도네시아...',2019-11-16 12:25
물들임 K-beauty brand로 세계 3대 '2019 홍콩 코스모프로프' 뷰티 박람회 참...',"현재 K-beauty 편집몰, 미국 최대 온라인 쇼핑몰 아마존, 동남아 최대 쇼핑몰 쇼피는 물론 인도네시아, 이집트, 중국, 동남아 등의 여러 국가에 수출을 진행중이다. 2019 홍콩 코스모프로프에서 소개된 물들임...'",2019-11-16 12:25
한국 스타트업 ‘유니콘’ 희망 안고 속속 진출 [아세안을 기회의 땅으로]',"아세안과 한국 스타트업 지원을 위한 민간 공동펀드는 인도네시아에서 825억원, 싱가포르에서 903억원, 태국에서 250억원이 모였다. 한편 오는 27∼29일 서울 동대문디자인플라자(DDP)에서는 전 세계 30개국 80개의...'",2019-11-16 12:25
"배우 성훈, 인도네시아 팬미팅 성황리에 종료..'웃음+감동+사랑' 가득'",배우 성훈이 인도네시아 팬들의 마음을 완벽하게 사로잡으며 출구를 원천봉쇄 시켰다. ‘글로벌 여심... 발산하며 인도네시아 팬들에게 쉴 틈 없는 스페셜한 하루를 선물했다. 뿐만 아니라 팬미팅이 진행되는 동안 성훈은...',2019-11-16 12:25
"팜한농, 인도네시아 농무부와 농자재 수출 확대 방안 협의'","인도네시아 농무부(MOA, Ministry of Agriculture) 공무원을 초청해 농자재 수출 확대 방안을 협의했다고 밝혔다. 이와 함께 14~15일 걸쳐 진행된 '농기자재 산업 정보공유 및 협력 강화를 위한 국제워크숍'에 참석해 인도네시아...'",2019-11-16 12:25
“K팝 대표 아이콘” 방탄소년단 뷔 따라하기 열풍…'뷔 시그니처+할로윈 뷔 ...',"게게 엘리사, 테레시아 마르케즈, 맥스 밍겔라, 엘르 패닝, 안셀 엘고트 등 뷔가 최애임을 밝힌 해외스타들 얼마 전에는 한국과 인도네시아 합작드라마 '러브 디스턴스 시즌2'에 출연했던 배우 게게 엘리사(Gege Elisa)가...'",2019-11-16 12:25
"기아차, 거의 포기했던 인도네시아 새로운 파트너와 재공략'",인도네시아에서 판매되고 있는 기아 피칸토. 기아자동차가 거의 포기했던 인도네시아를 새로운 파트너와 재공략한다. 지난 14일(현지시각) 인도네시아 자동차 유통 사업 그룹인 인도모빌 숙세스 인터내셔널의...',2019-11-16 12:25
'韓 매운맛 라면 열풍' 인니서 불닭볶음면 '미투 제품' 등장',인도네시아에서 삼양식품 '불닭볶음면' 미투 제품이 등장했다. '불닭볶음면' 등 한국식 매운 라면이 인도네시아를 강타하자 현지 업체가 비슷한 제품을 출시하고 있다는 것. 16일 업계에 따르면 인도네시아 식품회사 윙스...',2019-11-16 12:25
한-아세안 푸드 스트리트 개막',이번 푸드 스트리트는 인도네시아와 태국의 유명 음식들과 함께 브루나이나 캄보디아의 생소한 음식들도 시민들에게 선보입니다. 한-아세안 푸드 스트리트는 부산진구 전포동 놀이마루에서 오는 27일까지 진행됩니다.',2019-11-16 12:25
"충남도, '2019 자카르타 식품 박람회' 참가 1100만 달러 규모의 수출 계약 체...'",인도네시아 자카르타 국제 전시장에서 열린 '2019 자카르타 식품 박람회(SIAL JAKARTA)'에 참가하여 1100만 달러 규모의 수출 계약을 체결했다. / 충남도 제공 충남도(도지사 양승조)는 13일부터 16일까지 인도네시아...',2019-11-16 12:25
방탄소년단 뷔 국내를 너머 해외에서도 워너비 스타? 뷔 따라잡기 열풍',얼마 전에는 한국과 인도네시아 합작드라마 '러브 디스턴스 시즌2'에 출연했던 배우 게게 엘리사(Gege Elisa)가 뷔와 자신의 모습을 함께 합성한 사진을 SNS에 게시해 폭발적인 화제를 모았으며 2017년 미스 월드 필리핀...',2019-11-16 12:25
"\
\
								신한은행, 인도네시아서 손실 우려…확장 계획 차질																							 \
'","\
\
								대형 섬유업체 기업회생절차로 손실 위험…신한카드도 카드업 지지부진? 신한은행이 인도네시아에서 손실위기에 처했다. 인도네시아를 베트남처럼 동남아 거점으로 키우려던 신한금융그룹의 계획이 차질을 빚을 수도 있다.?11일 금융권과 현지 언론에 따르면 신한은행 인도네시아는 현지 기업인 듀니아텍스(Duniatex) 그룹이 기업회생절차를 추진하면서 대규모 손실 위험에 노출됐다.?듀니아텍스는 인도네시아의 섬유산업 선두업체로 유동성 위기를 겪고 있다. 특히 지난 3월 3억달러 규모의 외화채권을 
\
발행했는데 첫 번째 이자지급일에 이자를 지급하지 못했다. 이후 법원에 기업회생절차를 신청했고 지난달 법원은 이를 승인했다.?신한은행 인도네시아는 인도네시아 현지은행과 함께 듀니아텍스의 채권은행이다. 듀니아텍스 관련 익스포저(위험노출액)도 상당한
\
 수준으로 알려졌다. 듀니아텍스는 3억달러(한화 약 3480억원) 규모의 외화채권으로 신디게이트론 1억2930만달러를 갚았는데 
\
신디케이트론에'",2019-11-16 12:26
인도네시아 자카르타의 KEB하나은행',"성혜미 특파원 = 5일(현지시간) 인도네시아 국영 보험사의 지급불능 사태로 돈이 묶인 '지와스라야... 한국인이 약 420억원, 현지인이 약 1천150억원가량이다. 사진은 인도네시아 자카르타의 KEB하나은행. 2019.11.5'",2019-11-16 17:26
"방탄소년단 정국, 네이버 개인 브이라이브 2억뷰 3개, 3억뷰까지 돌파'","Lauv) (EDM Remix)'는 2일(오늘 오전 8시까지 기준) 사우디아라비아, 아랍에미리트, 인도네시아, 인도, 싱가포르 등 전 세계 22개 국가 및 지역의 아이튠즈 '톱 송' 차트 1위를 기록했다.'",2019-11-16 17:26
"드래곤플라이, VR로 인도네시아 시장 공략 나선다'",'스페셜포스VR' 유명 관광지 발리에 론칭 드래곤플라이는 지난 1일 인도네시아의 VR 테마파크 기업인 코비자야인도네시아(PT. KOVEE JAYA INDONESIA)와 함께 '스페셜포스 VR: 인피니티 워'를 론칭했다고 5일 발표했다. 회사...',2019-11-16 17:26
"전북생진원, 인도네시아 프리미엄 소비재전에 전북관 참가'",전북생물산업진흥원(원장 김동수)이 오는 7일부터 오는 9일까지 인도네시아 자카르타에서 열리는 '2019... 인도네시아는 2억 5000명의 인구를 보유한 세계 4위 인구대국으로 6000만 명에 달하는 중산층을 보유하고 있으며...',2019-11-16 17:26
"서울제약, 타다라필 ODF 인도네시아 허가받아'",서울제약(대표이사 황우성)은 인도네시아 소호(SOHO)사와 수출계약을 체결한 입에 녹는 필름형발기부전 치료제 '타다라필'이 인도네시아 현지 허가를 받았다고 5일 밝혔다. 지난 8월 허가받은 실데나필은 12월 첫...',2019-11-16 17:26
"‘케이팝 어벤져스’ 방탄소년단, ‘2018 MMA’ IDOL 무대 새삼 눈길…올해도...'","TV(일본), JOOX(홍콩, 태국, 말레이시아, 인도네시아, 미얀마), MY Music(대만)과 함께한다. 행사 실황은 △카카오톡 #탭 △멜론 △글로벌 K-POP 대표 미디어 1theK(원더케이)의 유튜브 채널 △ 포털 다음 및 글로벌...'",2019-11-16 17:34
"[# 김우현 인도네시아 개척단 현장보고] \대형 유통매장 내 한국...'""",인도네시아 개척단 김우현 현장보고 일시: 2019년 7월 21일 안녕하세요 인도네시아에서 세 번째 주를 보내고 있는 AFLO 7기 김우현입니다. 이번 주 주제는...',2019-07-23 20:44
"한국환경공단, 인도네시아 반따끄방 매립지 어린이 위해...'",장준영)은 인도네시아 반따끄방 (Bantar Gebang) 매립지 빈민지역에서 7월 22일부터 25일까지 사회봉사단을 파견해 국제(글로벌) 사회공헌활동을 수행한다. 인도네시아...',2019-07-23 20:44
[Intertraffic Indonesia 2019] 인도네시아 교통전시회 2019',전시회명: Intertraffic Indonesia 2019 www.intertraffic.com 인도네시아... 영국계열의 인도네시아 현지 전시주관업체 7. 전시품목: 도로 교통 장비 기기...',2019-07-25 15:06
무역아카데미) 인도네시아 지역전문가 과정 / e러닝',시장 인도네시아! 무궁무진한 발전가능성과 많은 인구로 해외 비즈니스 분야에서 주목받고 있죠 실제로 투자도 활발하게 이루어지있고 국내 대기업들도 인도네시아...',2019-07-25 20:12
[뉴스]190703_인도네시아 찌레본에서 K-POP 보다 유명한...',본 콘텐츠는 신문기사의 링크와 제목만 게시하므로 신문 기사의 저작권 보호 및 인용에 관한 가이드라인을 준수합니다. 방문자도 콘텐츠 공유를 원할 때는...',2019-07-27 12:01
"창업 열풍, 인도네시아를 말하다'","창업 열풍, 인도네시아를 말하다 2019-01-01 김현아 인도네시아 수라바야무역관 최재유 COHIVE 공동 창업자·CSO 들어가며 필자는 인도네시아 최대 코워킹 스페이스, COHIVE...'",2019-07-28 11:39
[인도네시아/발리] 사전준비 + 가기 전에 알아야 할 것들2',[인도네시아/발리] 사전준비 + 가기 전에 알아야 할 것!? 유명한 관광지지만 도시는 아닌 발리! 요새 뜨고있다던데 알고가야 할 것이 몇 있다ㅇ0ㅇ1.항공권-에어... m....',2019-07-28 17:01
"에이핑크, 인도네시아서 한국 걸그룹 저력 보여준다..'SKF...'",https://n.news.naver.com/entertain/article/112/0003193734',2019-07-29 16:23
[걸그룹 갤러리] 인도네시아 Super Kpop Festival 참가',  [걸그룹 갤러리] 인도네시아 Super Kpop Festival 참가   ',2019-07-30 14:21
인도네시아 해외 인턴십',2019년 1월7일부터 2월 2일까지 인도네시아로 해외인턴십을 다녀왔습니다!! 즉 말레이시아에서 문화탐방을 한 후에 인도네시아 인턴을 시작했답니다 *^^* 사실...',2019-07-30 19:01
"인도네시아 전자상거래시장 진출, 이것만은 알고 가자'","인도네시아 전자상거래시장 진출, 이것만은 알고 가자 2019-07-15 허유진 인도네시아 자카르타무역관 - 입점제품을 알릴 수 있는 절호의 기회인 현지 명절...'",2019-07-30 21:01
"네이버와 미래에셋이 560억 투자한 인도네시아 유니콘 기업, 부깔라팍 ...'","▶?5:5618분 전 - 업로더: 스테이지나인 공식 채널2019년, 올해 초! 우리나라의 대기업인 네이버와 미래에셋그룹이 560억 투자한 부깔라팍 (bukalapak) 인도네시아 이커머스 유니콘 기업인 부 ...'",2019-08-05 19:02
"[국내축구] 동남아에 열린 K리그의 문, 또 다른 '한류 문화'될까 [스한 위클리]'","  [국내축구] 동남아에 열린 K리그의 문, 또 다른 '한류 문화'될까 [스한 위클리] [1]  K리그 홈페이지마저 마비시킨 콩푸엉 효과 인천이 체감하고 있는 콩푸엉 효과는 그야말로 ‘상상 이상’이다. 개막전부터 그 효과를 톡톡히 봤다. 인천축구전용경기장을 찾은 당시 관중수는 무... '",2019-08-07 20:20
2017-19 k팝 채널 구독자수 변화',"\
보면 뉴미디어 시대 블랙핑크 작년에 구독자 천만이었는데 현재 2천 8백만 1년사이에 구독자 증가율이... 인도네시아의 위엄이죠\
'",2019-09-02 8:10
